,ID_CONCURSO,Órgão,Cargo,Banca,Local,Inscrição início,Inscrição fim,Data da prova,Status,Vagas,Salário base,Benefícios principais,Jornada,Estrutura objetiva,Discursiva,Edital oficial,Pasta Drive,Observações
0,CRBIO01-2026-ATI,CRBio-01,Analista – Analista de Tecnologia da Informação,Instituto Quadrix,São Paulo/SP,21/09/2026,21/10/2026,29/11/2026,inscrições abertas,"30 CR (18 AC, 2 PcD, 8 PN, 1 PI, 1 PQ)",7181.5,VR R$ 1.540; VA R$ 950; plano de saúde; plano de carreira; vale-transporte,40h/semana,120 itens: 40 básicos + 30 complementares + 50 específicos,20–30 linhas sobre conhecimentos específicos,https://anexos-r2.selecao.net.br/uploads/861/concursos/3071/anexos/1afe4f0b-7113-4dad-bf04-0c578b3fd24a.pdf,1GUtGFzXVMp1PK9VDS_fueuTiwPpk_1lW,Prova à tarde; banca Certo/Errado com penalização por erro.
1,SETEC-2026-ATI,SETEC – Serviços Técnicos Gerais,Analista Técnico (Informática),INDEPAC,Campinas/SP,08/09/2026,04/12/2026,17/01/2027,inscrições abertas,1 vaga + CR,8285.32,Vale-alimentação conforme edital,36h/semana ou até 180h/mês em escala,40 questões: 10 Português + 10 Matemática + 20 específicos,1 questão teórico-prática,https://anexos-r2.selecao.net.br/uploads/815/concursos/109/anexos/52b446b1-6df2-4a0c-a457-2215b9f5b58f.pdf,14XvemdkwUmOWHQDcNtVgQglY03Nbdjab,Prova em Campinas; objetiva de múltipla escolha com 4 alternativas.
,ID_TÓPICO,Disciplina,Assunto,Subassunto / escopo,CRBio,SETEC,Cobertura,Prioridade inicial,Fase,Status editorial,Observação
69,SRC-PG18-EXPLAIN-CMD-023,PostgreSQL 18 — EXPLAIN,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/sql-explain.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-23,CRBIO01-2026-ATI; SETEC-2026-ATI,Opções ANALYZE/BUFFERS; startup cost; total cost; actual rows/timing; efeitos colaterais,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Usar para cautela com EXPLAIN ANALYZE em INSERT/UPDATE/DELETE/MERGE.
70,SRC-PG18-INDEX-EXAMINE-023,PostgreSQL 18 — Examining Index Usage,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/indexes-examine.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-23,CRBIO01-2026-ATI; SETEC-2026-ATI,Índice não é sempre melhor; ANALYZE; seletividade; custos; EXPLAIN ANALYZE,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Fonte para trade-offs de índice e estatísticas.
71,SRC-PG18-PLANNER-STATS-023,PostgreSQL 18 — How the Planner Uses Statistics,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/planner-stats-details.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-23,CRBIO01-2026-ATI; SETEC-2026-ATI,Estimativa de linhas; seletividade; estatísticas usadas no custo dos planos,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Aprofundamento de cálculo fica em TI-BD-004; aqui foco conceitual.
72,SRC-PG18-ANALYZE-023,PostgreSQL 18 — Updating Planner Statistics,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/routine-vacuuming.html#VACUUM-FOR-STATISTICS,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-23,CRBIO01-2026-ATI; SETEC-2026-ATI,ANALYZE atualiza estatísticas usadas pelo planner; autovacuum pode fazê-lo automaticamente,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Evitar confundir ANALYZE de estatísticas com EXPLAIN ANALYZE.
73,SRC-MS-TOP-024,Microsoft Learn — TOP (Transact-SQL),Documentação técnica oficial,P1,Microsoft,https://learn.microsoft.com/en-us/sql/t-sql/queries/top-transact-sql?view=sql-server-ver17,SQL Server ver17,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,TOP; PERCENT; WITH TIES; necessidade de ORDER BY para resultado previsível,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Fonte-base SQL Server para limitação de linhas; valida também a questão real Quadrix Q3761269 sobre TOP WITH TIES.
74,SRC-MS-ORDERBY-024,Microsoft Learn — ORDER BY / OFFSET / FETCH,Documentação técnica oficial,P1,Microsoft,https://learn.microsoft.com/en-us/sql/t-sql/queries/select-order-by-clause-transact-sql?view=sql-server-ver17,SQL Server ver17,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,OFFSET/FETCH no SQL Server; paginação; restrições,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Não confundir FETCH de cursor com FETCH NEXT de paginação.
75,SRC-MS-OUTPUT-024,Microsoft Learn — OUTPUT clause,Documentação técnica oficial,P1,Microsoft,https://learn.microsoft.com/pt-br/sql/t-sql/queries/output-clause-transact-sql?view=sql-server-ver17,SQL Server ver17,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,OUTPUT em INSERT/UPDATE/DELETE/MERGE; inserted/deleted,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Comparar com PostgreSQL RETURNING.
76,SRC-PG18-RETURNING-024,PostgreSQL 18 — Returning Data from Modified Rows,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/dml-returning.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,RETURNING em INSERT/UPDATE/DELETE/MERGE,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Contrastar com OUTPUT no SQL Server.
77,SRC-PG18-STRING-024,PostgreSQL 18 — String Functions and Operators,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/functions-string.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,Operador ||; concat; concat_ws; funções de string,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Comparar com + e CONCAT do SQL Server.
78,SRC-MS-CONCAT-024,Microsoft Learn — CONCAT (Transact-SQL),Documentação técnica oficial,P1,Microsoft,https://learn.microsoft.com/en-us/sql/t-sql/functions/concat-transact-sql?view=sql-server-ver17,SQL Server ver17,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,CONCAT; tratamento de NULL; conversão implícita,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Comparar com concat/|| PostgreSQL.
79,SRC-MYSQL84-SELECT-024,MySQL 8.4 — SELECT Statement,Documentação técnica oficial,P1,Oracle / MySQL,https://dev.mysql.com/doc/refman/8.4/en/select.html,MySQL 8.4,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,"LIMIT row_count; LIMIT offset,row_count; LIMIT row_count OFFSET offset",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Comparação breve; não ampliar além do valor de prova.
80,SRC-PG18-MATCHING-024,PostgreSQL 18 — Pattern Matching,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/functions-matching.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,"LIKE, ILIKE e extensões PostgreSQL",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,ILIKE é extensão PostgreSQL e não pertence ao padrão SQL.
81,SRC-PG18-DATATYPES-024,PostgreSQL 18 — Data Types,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/datatype.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,"BOOLEAN, DATE, SERIAL e outros tipos PostgreSQL",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Base para comparação de tipos.
82,SRC-PG18-IDENTITY-024,PostgreSQL 18 — Identity Columns,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/ddl-identity-columns.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,GENERATED ALWAYS/BY DEFAULT AS IDENTITY,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Comparar com SQL Server IDENTITY e MySQL AUTO_INCREMENT.
83,SRC-MS-IDENTITY-024,Microsoft Learn — IDENTITY property,Documentação técnica oficial,P1,Microsoft,https://learn.microsoft.com/pt-br/sql/t-sql/statements/create-table-transact-sql-identity-property?view=sql-server-ver17,SQL Server ver17,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,"IDENTITY(seed, increment) em SQL Server",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Distinguir propriedade IDENTITY da função IDENTITY.
84,SRC-MYSQL84-AUTOINC-024,MySQL 8.4 — AUTO_INCREMENT,Documentação técnica oficial,P1,Oracle / MySQL,https://dev.mysql.com/doc/refman/8.4/en/example-auto-increment.html,MySQL 8.4,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,AUTO_INCREMENT para geração automática de identificadores,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Comparar com identity/sequence sem tratar como sintaxe universal.
85,SRC-PG18-INFOSCHEMA-024,PostgreSQL 18 — information_schema.tables,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/infoschema-tables.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,Metadados portáveis via information_schema.tables,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Base para explicar por que ALL_TABLES não é catálogo PostgreSQL.
86,SRC-PG18-CATALOG-024,PostgreSQL 18 — System Catalogs,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/catalogs.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,pg_catalog e catálogos específicos do PostgreSQL,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Diferenciar information_schema portável e pg_catalog específico.
87,SRC-PG18-LIMIT-024,PostgreSQL 18 — LIMIT and OFFSET,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/queries-limit.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,"LIMIT, OFFSET, necessidade de ORDER BY determinístico e custo de OFFSET alto",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Fonte-base para paginação PostgreSQL.
88,SRC-PG18-SELECT-DIALECT-024,PostgreSQL 18 — SELECT,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/sql-select.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,"LIMIT, OFFSET, FETCH FIRST/NEXT, WITH TIES e sintaxe SELECT PostgreSQL",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,PostgreSQL também suporta FETCH em SELECT.
89,SRC-MS-OFFSETFETCH-024,Microsoft Learn — ORDER BY / OFFSET / FETCH,Documentação técnica oficial,P1,Microsoft,https://learn.microsoft.com/en-us/sql/t-sql/queries/select-order-by-clause-transact-sql?view=sql-server-ver17,SQL Server ver17,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,OFFSET/FETCH para paginação no SQL Server,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,No SQL Server OFFSET/FETCH pertence a ORDER BY.
90,SRC-QUAD-DISC-GUIDE-001,Quadrix — Informações sobre a prova discursiva,Orientação oficial da banca,P1,Instituto Quadrix,https://ajuda.quadrix.org.br/pt-BR/articles/8185658-informacoes-sobre-a-prova-discursiva,2025/atual,23/09/2026,ativo,Discursivas,TI-BD-003-27,CRBIO01-2026-ATI,"Critérios gerais: conhecimento técnico aplicado, formalidade, explicação, comparação, causa/efeito, análise, síntese e conclusão",11_FONTES/01_BANCAS/Quadrix,Fonte-base para espelho e checklist discursivo.
91,SRC-QUAD-DISC-DATAPREV-2012,Quadrix 2012 — DATAPREV — Perfil Banco de Dados — Prova discursiva,Prova anterior,P1,Instituto Quadrix,https://www.estudegratis.com.br/images/provas/23916-quadrix-2012-dataprev-analista-de-tecnologia-da-informacao-banco-de-dados-prova.pdf,2012,23/09/2026,ativo,Discursivas / Banco de Dados,TI-BD-003-27,CRBIO01-2026-ATI,"Questão real: Oracle, separação entre estrutura física e lógica",11_FONTES/02_PROVAS_ANTERIORES/Quadrix,Usar como treino real.
92,SRC-QUAD-DISC-CFO-2022,Quadrix 2022 — CFO — Analista de Desenvolvimento — Discursiva,Prova anterior,P1,Instituto Quadrix,https://arquivos.qconcursos.com/prova/arquivo_prova/89039/quadrix-2022-cfo-analista-de-desenvolvimento-de-sistemas-e-informacao-prova.pdf,2022,23/09/2026,ativo,Discursivas / Banco de Dados,TI-BD-003-27,CRBIO01-2026-ATI,"Questão real Oracle: esquema/usuário, índices, banco x instância",11_FONTES/02_PROVAS_ANTERIORES/Quadrix,Usar como treino real.
93,SRC-QUAD-DISC-CREA-2023,Quadrix 2023 — CREA-GO — Analista de Área TI — Discursiva PostgreSQL,Prova anterior,P1,Instituto Quadrix,https://quadrix.org.br/informacoes/1099/,2023,23/09/2026,ativo,Discursivas / PostgreSQL,TI-BD-003-27,CRBIO01-2026-ATI,"Questão real: CREATE DATABASE, tablespace, esquema e tipos PostgreSQL",11_FONTES/02_PROVAS_ANTERIORES/Quadrix,Página oficial disponibiliza prova e padrão de resposta.
94,SRC-INDEPAC-DISC-FORMAT-001,INDEPAC — padrão de prova teórico-prática,Edital / padrão da banca,P1,INDEPAC,https://www.pedrodetoledo.sp.gov.br/site/public/publicacoes/noticia/concurso-publico-n-001-2023,2023,23/09/2026,ativo,Discursivas,TI-BD-003-27,SETEC-2026-ATI,Uma questão teórico-prática vinculada ao conteúdo programático,11_FONTES/01_BANCAS/INDEPAC,Calibração de formato; não é prova de TI.
95,SRC-PG18-PL-024,PostgreSQL 18 — Procedural Languages,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/xplang.html,PostgreSQL 18,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,"PL/pgSQL, PL/Python e extensibilidade por linguagens procedurais; valida Q3640726",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,PL/Python depende da linguagem/extensão instalada; não tratar disponibilidade operacional como independente da instalação.
96,SRC-MS-ISNULL-PRED-024,Microsoft Learn — IS [NOT] NULL (Transact-SQL),Documentação técnica oficial,P1,Microsoft,https://learn.microsoft.com/en-us/sql/t-sql/queries/is-null-transact-sql?view=sql-server-ver17,SQL Server ver17,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,Predicado IS NULL / IS NOT NULL em filtros; apoio à auditoria de Q1297222,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Não confundir o predicado IS NULL com a função T-SQL ISNULL().
97,SRC-MS-ISNULL-FUNC-024,Microsoft Learn — ISNULL (Transact-SQL),Documentação técnica oficial,P1,Microsoft,https://learn.microsoft.com/en-us/sql/t-sql/functions/isnull-transact-sql?view=sql-server-ver17,SQL Server ver17,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,"Função ISNULL(check_expression, replacement_value); contraste com o predicado IS NULL",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,ISNULL() substitui NULL por outro valor; não é a sintaxe do predicado de teste de nulidade.
98,SRC-ISO-OSI-RED-001,ISO/IEC 7498-1:1994 — OSI Basic Reference Model,Norma técnica oficial,P1,ISO / IEC,https://www.iso.org/standard/20269.html,ISO/IEC 7498-1:1994,23/09/2026,ativo,Redes de Computadores,RED-001; TI-RED-001,CRBIO01-2026-ATI; SETEC-2026-ATI,Modelo de referência OSI; camadas e organização funcional,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Redes,Modelo de referência; não é especificação literal de implementação.
99,SRC-IETF-RFC1122-RED-001,RFC 1122 — Requirements for Internet Hosts — Communication Layers,Padrão técnico primário,P1,IETF / RFC Editor,https://www.rfc-editor.org/info/rfc1122,RFC 1122,23/09/2026,ativo,Redes de Computadores,RED-001; TI-RED-001,CRBIO01-2026-ATI; SETEC-2026-ATI,"Camadas de enlace, IP e transporte da arquitetura Internet",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Redes,Documento histórico normativo com atualizações posteriores; usar para arquitetura conceitual.
100,SRC-IETF-RFC1123-RED-001,RFC 1123 — Requirements for Internet Hosts — Application and Support,Padrão técnico primário,P1,IETF / RFC Editor,https://www.rfc-editor.org/info/rfc1123,RFC 1123,23/09/2026,ativo,Redes de Computadores,RED-001; TI-RED-001,CRBIO01-2026-ATI; SETEC-2026-ATI,Camada de aplicação e protocolos de suporte da arquitetura Internet,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Redes,Complementa o RFC 1122.
101,SRC-IETF-RFC1812-RED-001,RFC 1812 — Requirements for IP Version 4 Routers,Padrão técnico primário,P1,IETF / RFC Editor,https://www.rfc-editor.org/info/rfc1812,RFC 1812,23/09/2026,ativo,Redes de Computadores,RED-001; TI-RED-001,CRBIO01-2026-ATI; SETEC-2026-ATI,"Roteadores, forwarding, interfaces e encapsulamento IP",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Redes,Atualizado por RFCs posteriores; útil para conceitos estáveis de roteamento/forwarding.
102,SRC-IEEE802-RED-001,IEEE 802 — LAN/MAN Standards Committee — Overview,Norma técnica oficial,P1,IEEE Standards Association,https://standards.ieee.org/featured/ieee-802/,família IEEE 802 / referência 2024,23/09/2026,ativo,Redes de Computadores,RED-001; TI-RED-001,CRBIO01-2026-ATI; SETEC-2026-ATI,"LAN/MAN, Ethernet e WLAN em visão de família de padrões",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Redes,Usar a família IEEE 802 como referência; versões específicas ficam para unidades próprias quando exigidas.
103,SRC-NIST-FW-RED-001,NIST SP 800-41 Rev. 1 — Guidelines on Firewalls and Firewall Policy,Publicação técnica oficial,P1,NIST,https://csrc.nist.gov/pubs/sp/800/41/r1/final,Rev. 1 — 2009,23/09/2026,ativo,Redes / Segurança,RED-001; TI-RED-003,CRBIO01-2026-ATI; SETEC-2026-ATI,Definição e papel conceitual de firewall,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Redes,Conteúdo de firewall é apenas contextual em RED-001; aprofundamento pertence a unidade própria.
104,SRC-IEEE80211-RED-001,IEEE 802.11-2024 — Wireless LAN MAC and PHY Specifications,Norma técnica oficial,P1,IEEE Standards Association,https://standards.ieee.org/ieee/802.11/10548/,IEEE 802.11-2024 — Active Standard,23/09/2026,ativo,Redes de Computadores,RED-001; TI-RED-001-05; TI-RED-006,CRBIO01-2026-ATI; SETEC-2026-ATI,"WLAN, funções MAC/PHY e contexto de access point/bridging",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Redes,Usar aqui apenas para posicionamento funcional do AP; segurança e detalhes de Wi-Fi ficam para TI-RED-006.
105,SRC-YT-NATTANE-RED-001,O QUE É O MODELO OSI? GUIA DEFINITIVO | Redes de Computadores para iniciantes,Vídeo YouTube,C1,Learn with Teacher Nattane,https://www.youtube.com/watch?v=bmgvIlvVAlc,26/11/2020,23/09/2026,ativo,Redes de Computadores,TI-RED-001; TI-RED-001-06,CRBIO01-2026-ATI; SETEC-2026-ATI,"Complemento didático para OSI, TCP/IP, encapsulamento, PDUs e equipamentos.",,
106,SRC-YT-UFRN-RED-001,Aula 1 - Introdução às Redes de Computadores: Modelos OSI e TCP/IP,Vídeo YouTube,C1,Prof. Carlos Viegas - DCA-UFRN,https://www.youtube.com/watch?v=EHV0E6M1wv4,09/09/2020,23/09/2026,ativo,Redes de Computadores,TI-RED-001; TI-RED-001-06,CRBIO01-2026-ATI; SETEC-2026-ATI,Complemento acadêmico para introdução a redes e comparação OSI/TCP-IP.,,
107,SRC-NIST-CIA-CONF-001,NIST CSRC Glossary — Confidentiality,Documentação técnica oficial,P1,NIST,https://csrc.nist.gov/glossary/term/confidentiality,NIST CSRC Glossary — versão corrente,23/09/2026,ativo,Segurança da Informação,SI-001; TI-SEG-001; TI-SEG-001-01,CRBIO01-2026-ATI; SETEC-2026-ATI,Definição canônica de confidencialidade e proteção contra acesso/divulgação não autorizados,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Segurança da Informação,Glossário oficial do NIST; usar como referência conceitual primária para a propriedade confidencialidade.
108,SRC-NIST-CIA-INTEG-001,NIST CSRC Glossary — Integrity,Documentação técnica oficial,P1,NIST,https://csrc.nist.gov/glossary/term/integrity,NIST CSRC Glossary — versão corrente,23/09/2026,ativo,Segurança da Informação,SI-001; TI-SEG-001; TI-SEG-001-01,CRBIO01-2026-ATI; SETEC-2026-ATI,Definição canônica de integridade e proteção contra modificação/destruição indevidas,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Segurança da Informação,Glossário oficial do NIST; referência primária para distinguir integridade de disponibilidade.
109,SRC-NIST-CIA-AVAIL-001,NIST CSRC Glossary — Availability,Documentação técnica oficial,P1,NIST,https://csrc.nist.gov/glossary/term/availability,NIST CSRC Glossary — versão corrente,23/09/2026,ativo,Segurança da Informação,SI-001; TI-SEG-001; TI-SEG-001-01,CRBIO01-2026-ATI; SETEC-2026-ATI,Definição canônica de disponibilidade como acesso e uso oportunos e confiáveis por entidades autorizadas,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Segurança da Informação,Glossário oficial do NIST; referência primária para cenários de indisponibilidade.
110,SRC-NIST-AUTHENTICITY-001,NIST CSRC Glossary — Authenticity,Documentação técnica oficial,P1,NIST,https://csrc.nist.gov/glossary/term/authenticity,NIST CSRC Glossary — versão corrente,23/09/2026,ativo,Segurança da Informação,SI-001; TI-SEG-001; TI-SEG-001-02,CRBIO01-2026-ATI; SETEC-2026-ATI,"Definição canônica de autenticidade como propriedade de ser genuíno, verificável e confiável quanto à origem",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Segurança da Informação,Glossário oficial do NIST; usar para distinguir propriedade de autenticidade do processo de autenticação.
111,SRC-NIST-AUTHENTICATION-001,NIST CSRC Glossary — Authentication,Documentação técnica oficial,P1,NIST,https://csrc.nist.gov/glossary/term/authentication,NIST CSRC Glossary — versão corrente,23/09/2026,ativo,Segurança da Informação,SI-001; TI-SEG-001; TI-SEG-001-02,CRBIO01-2026-ATI; SETEC-2026-ATI,"Definição canônica de autenticação como processo de verificar a identidade de usuário, processo ou dispositivo",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Segurança da Informação,Glossário oficial do NIST; autorização deve permanecer conceitualmente separada.
112,SRC-NIST-NONREP-001,NIST CSRC Glossary — Non-repudiation,Documentação técnica oficial,P1,NIST,https://csrc.nist.gov/glossary/term/non_repudiation,NIST CSRC Glossary — versão corrente,23/09/2026,ativo,Segurança da Informação,SI-001; TI-SEG-001; TI-SEG-001-02,CRBIO01-2026-ATI; SETEC-2026-ATI,Definição canônica de não repúdio e proteção contra falsa negação de ação praticada,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Segurança da Informação,O mecanismo técnico de assinatura digital será aprofundado em conteúdo próprio de criptografia.
113,SRC-NIST-THREAT-001,NIST CSRC Glossary — Threat,Documentação técnica oficial,P1,NIST,https://csrc.nist.gov/glossary/term/threat,NIST CSRC Glossary — versão corrente,23/09/2026,ativo,Segurança da Informação,SI-001; TI-SEG-001; TI-SEG-001-03,CRBIO01-2026-ATI; SETEC-2026-ATI,Definição de ameaça como circunstância ou evento com potencial de efeito adverso,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Segurança da Informação,Referência conceitual primária; não confundir ameaça com vulnerabilidade.
