,ID_CONCURSO,Órgão,Cargo,Banca,Local,Inscrição início,Inscrição fim,Data da prova,Status,Vagas,Salário base,Benefícios principais,Jornada,Estrutura objetiva,Discursiva,Edital oficial,Pasta Drive,Observações
0,CRBIO01-2026-ATI,CRBio-01,Analista – Analista de Tecnologia da Informação,Instituto Quadrix,São Paulo/SP,21/09/2026,21/10/2026,29/11/2026,inscrições abertas,"30 CR (18 AC, 2 PcD, 8 PN, 1 PI, 1 PQ)",7181.5,VR R$ 1.540; VA R$ 950; plano de saúde; plano de carreira; vale-transporte,40h/semana,120 itens: 40 básicos + 30 complementares + 50 específicos,20–30 linhas sobre conhecimentos específicos,https://anexos-r2.selecao.net.br/uploads/861/concursos/3071/anexos/1afe4f0b-7113-4dad-bf04-0c578b3fd24a.pdf,1GUtGFzXVMp1PK9VDS_fueuTiwPpk_1lW,Prova à tarde; banca Certo/Errado com penalização por erro.
1,SETEC-2026-ATI,SETEC – Serviços Técnicos Gerais,Analista Técnico (Informática),INDEPAC,Campinas/SP,08/09/2026,04/12/2026,17/01/2027,inscrições abertas,1 vaga + CR,8285.32,Vale-alimentação conforme edital,36h/semana ou até 180h/mês em escala,40 questões: 10 Português + 10 Matemática + 20 específicos,1 questão teórico-prática,https://anexos-r2.selecao.net.br/uploads/815/concursos/109/anexos/52b446b1-6df2-4a0c-a457-2215b9f5b58f.pdf,14XvemdkwUmOWHQDcNtVgQglY03Nbdjab,Prova em Campinas; objetiva de múltipla escolha com 4 alternativas.
,ID_TÓPICO,Disciplina,Assunto,Subassunto / escopo,CRBio,SETEC,Cobertura,Prioridade inicial,Fase,Status editorial,Observação
68,QREF-QUAD-037,Quadrix,2024,CRN 8ª Região-PR,Assistente de Tecnologia da Informação Júnior,Q3469752,ALTER TABLE; ADD CONSTRAINT; FOREIGN KEY,Múltipla escolha,QConcursos,https://www.qconcursos.com/questoes-de-concursos/disciplinas/tecnologia-da-informacao-banco-de-dados/sql/questoes?page=25,TI-BD-003-21 — adicionar FOREIGN KEY,real localizada,Gabarito D: adiciona chave estrangeira em nutricionista.,,,
69,QREF-QUAD-038,Quadrix,2021,CREFITO-4ª Região-MG,Analista de Tecnologia da Informação,Q1787593,Mesma coluna como PRIMARY KEY e FOREIGN KEY,Certo/Errado,QConcursos,https://www.qconcursos.com/questoes-de-concursos/questoes/86f8f0f8-fc,TI-BD-003-21 — PK + FK na mesma coluna,real localizada,Item correto: Cod_Pessoa é PK de Funcionario e FK para Pessoa.,,,
70,QREF-QUAD-039,Quadrix,2017,CFO-DF,Analista de Desenvolvimento de Sistema de Informação,Q823702,UNIQUE não implica FOREIGN KEY,Certo/Errado,QConcursos,https://www.qconcursos.com/questoes-de-concursos/questoes/d26269aa-55,TI-BD-003-21 — UNIQUE x FOREIGN KEY,real localizada,"Item errado: UNIQUE garante unicidade, não cria referência a outra tabela.",,,
71,QREF-QUAD-040,Quadrix,2017,CFO-DF,Analista de Desenvolvimento de Sistema de Informação,Q823705,REFERENCES e relacionamento entre tabelas,Certo/Errado,QConcursos,https://www.qconcursos.com/questoes-de-concursos/questoes/d26e68bb-55,TI-BD-003-21 — relacionamento por FK,real localizada,Item correto: cod_clinica REFERENCES clinica(cod_clinica) estabelece relação referencial.,,,
72,QREF-QUAD-041,Quadrix,2018,COREN-RS,Analista de Tecnologia da Informação,Q1083415,CHECK como restrição baseada em tupla,Múltipla escolha,QConcursos,https://www.qconcursos.com/questoes-de-concursos/questoes/ba2160f4-21,TI-BD-003-21 — CHECK,real localizada,Gabarito A: CHECK.,,,
73,BUSCA-QUAD-DEFAULT-001,Quadrix,2026,Busca temática,TI-BD-003-21 — DEFAULT e nuances de NULL,DEFAULT / UNIQUE NULLS DISTINCT / NULLS NOT DISTINCT,Nenhuma questão específica Quadrix localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web,Buscas por Quadrix + SQL + DEFAULT + UNIQUE + NULL,Autorizar complemento autoral Quadrix apenas para DEFAULT e nuances de NULL/UNIQUE,registrado,Há ampla cobertura real de PK/FK/CHECK/UNIQUE; lacuna é específica.,,,
74,BUSCA-INDEPAC-SQL-21,INDEPAC,2026,Busca temática,TI-BD-003-21 — Constraints e DML,PRIMARY KEY / FOREIGN KEY / UNIQUE / NOT NULL / CHECK / DEFAULT,Nenhuma questão literal INDEPAC específica sobre constraints SQL foi localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web + acervo público INDEPAC,Buscas por INDEPAC + constraints SQL + chave primária + chave estrangeira,Autorizar questões autorais INDEPAC de 4 alternativas,registrado,"Se questão real for localizada futuramente, ela passa a ter prioridade.",,,
75,QREF-QUAD-042,Quadrix,2014,COBRA Tecnologia S/A (BB),Analista de Operações - Programador de Plataforma Mainframe,Q605068,Produto cartesiano e projeção; FROM e SELECT,Múltipla escolha,QConcursos,https://www.qconcursos.com/questoes-de-concursos/provas/quadrix-2014-cobra-tecnologia-s-a-bb-analista-de-operacoes-programador-de-plataforma-mainframe/questoes?page=3,TI-BD-003-22 — produto cartesiano e semântica de FROM,real localizada,Gabarito B: FROM e SELECT.,,,
76,QREF-QUAD-043,Quadrix,2026,SEDES-DF,Especialista em Desenvolvimento e Assistência Social - Estatística,Q4300118,Previsão de resultado; WHERE; GROUP BY; COUNT; HAVING,Múltipla escolha,QConcursos,https://www.qconcursos.com/questoes-de-concursos/disciplinas/tecnologia-da-informacao-banco-de-dados/questoes,TI-BD-003-22 — interpretar cardinalidade do resultado agregado,real localizada,"Gabarito conceitual C: uma linha por região elegível, com COUNT das famílias filtradas.",,,
77,BUSCA-INDEPAC-SQL-22,INDEPAC,2026,Busca temática,TI-BD-003-22 — Semântica de resultados,cardinalidade / duplicidades / NULL / produto cartesiano / JOIN,Nenhuma questão literal INDEPAC específica foi localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web + acervo público INDEPAC,Buscas por INDEPAC + SQL + produto cartesiano + cardinalidade + NULL,Autorizar questões autorais INDEPAC de 4 alternativas,registrado,Questões reais Quadrix e referências reutilizadas de subtemas anteriores cobrem o eixo principal.,,,
78,QREF-QUAD-044,Quadrix,2026,CREFITO 17ª Região,Analista de Tecnologia da Informação,Q4059500,"Ordem lógica: WHERE, GROUP BY, HAVING",Certo/Errado,QConcursos,https://www.qconcursos.com/questoes-de-concursos/provas/quadrix-2026-crefito-17-regiao-analista-de-tecnologia-da-informacao/questoes?page=5,TI-BD-003-23 — ordem lógica de processamento,real localizada,Item real afirma incorretamente que HAVING atua antes de WHERE; resposta Errado.,,,
79,QREF-QUAD-046,Quadrix,2025,CFO,Analista de Infraestrutura,Q3183816,Excesso de índices; custo de escrita,Certo/Errado,QConcursos,https://www.qconcursos.com/questoes-de-concursos/questoes?discipline_ids%5B%5D=96&page=86&per_page=5,TI-BD-003-23 — trade-off leitura x escrita,real localizada,"Questão real: índices ajudam consultas, mas excesso pode degradar escrita; resposta Certo.",,,
80,QREF-QUAD-047,Quadrix,2025,CFO,Analista de Desenvolvimento,Q3183747,Índice sempre melhora consulta?,Certo/Errado,QConcursos,https://www.qconcursos.com/questoes-de-concursos/questoes?examining_board_ids%5B%5D=235&has_professor_commentaries=true&page=362,TI-BD-003-23 — evitar regra absoluta sobre índices,real localizada,Questão real afirma que índice sempre melhora qualquer consulta; resposta Errado.,,,
81,QREF-QUAD-048,Quadrix,2025,CREMAM,Assistente de Tecnologia da Informação,Q3535940,Criar índices em colunas frequentes de WHERE e JOIN,Múltipla escolha,QConcursos,https://www.qconcursos.com/questoes-de-concursos/disciplinas/tecnologia-da-informacao-banco-de-dados/indices/questoes?has_professor_commentaries=true&page=2,TI-BD-003-23 — otimização com índices,real localizada,Gabarito C: criar índices nas colunas mais usadas em WHERE e JOIN.,,,
82,BUSCA-INDEPAC-SQL-23,INDEPAC,2026,Busca temática,TI-BD-003-23 — Ordem lógica e otimização,ordem lógica / WHERE / HAVING / índice / plano de execução / EXPLAIN,Nenhuma questão literal INDEPAC específica foi localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web + acervo público INDEPAC,Buscas por INDEPAC + SQL + WHERE + HAVING + índice + otimização,Autorizar questões autorais INDEPAC de 4 alternativas,registrado,"Se questão real for localizada futuramente, ela passa a ter prioridade.",,,
83,QREF-QUAD-049,Quadrix,2025,SEDF,Professor de Educação Básica - Informática,Q3761269,SQL Server TOP WITH TIES,Certo/Errado,QConcursos,https://www.qconcursos.com/questoes-de-concursos/questoes/51d98d61-d2,TI-BD-003-24 — TOP WITH TIES,real localizada,Item afirma incorretamente que WITH TIES descarta empates e garante quantidade exata; resposta Errado.,,,
84,QREF-QUAD-050,Quadrix,2022,PRODAM-AM,Programador - Desenvolvedor / Web / Suporte,Q1981857,PostgreSQL; tipo DATE,Múltipla escolha,QConcursos,https://www.qconcursos.com/questoes-de-concursos/disciplinas/tecnologia-da-informacao-banco-de-dados/postgresql/questoes?has_professor_commentaries=true&page=11,TI-BD-003-24 — tipo de data no PostgreSQL,real localizada,Gabarito: DATE.,,,
85,QREF-QUAD-051,Quadrix,2024,NOVACAP,Analista de Sistemas - Infraestrutura,Q2515024,Oracle ALL_TABLES x PostgreSQL; catálogos,Certo/Errado,QConcursos,https://www.qconcursos.com/questoes-de-concursos/provas/quadrix-2024-novacap-analista-de-sistemas-infraestrutura/questoes?discipline_ids%5B%5D=96,TI-BD-003-24 — não misturar catálogo Oracle com PostgreSQL,real localizada,"Item é Errado; ALL_TABLES é associado ao Oracle, não à consulta usual de catálogo PostgreSQL.",,,
86,BUSCA-INDEPAC-SQL-24,INDEPAC,2026,Busca temática,TI-BD-003-24 — Diferenças de dialeto,PostgreSQL / SQL Server / TOP / LIMIT / FETCH / RETURNING / OUTPUT,Nenhuma questão literal INDEPAC específica foi localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web + acervo público INDEPAC,Buscas por INDEPAC + PostgreSQL + SQL Server + TOP + LIMIT + RETURNING,Autorizar questões autorais INDEPAC de 4 alternativas,registrado,Questões reais Quadrix cobrem diferenças centrais; fallback INDEPAC apenas após busca negativa.,,,
87,QREF-QUAD-052,Quadrix,2022,CRMV-MS,Técnico em Informática,Q1909606,Análise de consulta; aliases de tabelas,Certo/Errado,QConcursos,https://www.qconcursos.com/questoes-de-concursos/questoes?examining_board_ids%5B%5D=235&institute_ids%5B%5D=6483&page=8,TI-BD-003-25 — identificar aliases em consulta real,real localizada,"Item sobre vc, v, o e c como aliases; resposta Certo.",,,
88,QREF-QUAD-053,Quadrix,2022,CRMV-MS,Técnico em Informática,Q1909607,Análise de consulta; IN com dois valores,Certo/Errado,QConcursos,https://www.qconcursos.com/questoes-de-concursos/questoes?discipline_ids%5B%5D=96&has_commentaries=true&page=368,TI-BD-003-25 — prever conjunto filtrado por IN,real localizada,"Item diz que consulta retorna somente VET01, mas IN inclui VET01 e VETH02; resposta Errado.",,,
89,QREF-QUAD-054,Quadrix,2022,CRMV-MS,Técnico em Informática,Q1909608,Análise sintática; múltiplas tabelas/junções,Certo/Errado,QConcursos,https://www.qconcursos.com/questoes-de-concursos/questoes?discipline_ids%5B%5D=96&examining_board_ids%5B%5D=235&has_professor_commentaries=true&page=17,TI-BD-003-25 — distinguir sintaxe válida de afirmação falsa sobre joins,real localizada,É permitido relacionar múltiplas tabelas na mesma consulta; resposta Errado.,,,
90,QREF-QUAD-055,Quadrix,2022,CRMV-MS,Técnico em Informática,Q1909609,Terminador de instrução; ponto e vírgula,Certo/Errado,QConcursos,https://www.qconcursos.com/questoes-de-concursos/questoes?examining_board_ids%5B%5D=235&institute_ids%5B%5D=6483&page=8,TI-BD-003-25 — leitura sintática completa,real localizada,Ponto e vírgula aparece ao final da instrução; item considerado Certo no contexto da prova.,,,
91,BUSCA-INDEPAC-SQL-25,INDEPAC,2026,Busca temática,TI-BD-003-25 — Análise de consultas,análise de SELECT / JOIN / subquery / GROUP BY / erros sintáticos e semânticos,Nenhuma questão literal INDEPAC específica foi localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web + acervo público INDEPAC,Buscas por INDEPAC + SQL + consulta + JOIN + subconsulta + resultado,Autorizar exercícios autorais INDEPAC de 4 alternativas para análise integrada,registrado,Reutilizar questões reais Quadrix já registradas para consulta integrada; fallback INDEPAC somente após busca negativa.,,,
92,BUSCA-INDEPAC-SQL-26,INDEPAC,2026,Auditoria ampla do banco,TI-BD-003-26 — Banco de questões,SQL / Banco de Dados / Técnico em Informática,Busca ampla em acervo oficial/indexado não localizou caderno literal INDEPAC com questões SQL reutilizáveis para o banco,Busca negativa,Pesquisa web + acervo público INDEPAC,Busca por INDEPAC + SQL + Banco de Dados + Técnico/Analista de Informática,Manter fallbacks autorais INDEPAC já documentados por subtema; priorizar questão real se novo caderno for localizado,registrado,"Editais e gabaritos INDEPAC de cargos de TI existem, mas questões SQL literais continuam não indexadas/publicamente localizadas.",,,
93,QREF-QUAD-056,Quadrix,2025,CRO-SP,Analista de Desenvolvimento de Sistemas de Informação,Q3640726,PostgreSQL; PL/pgSQL; PL/Python; linguagens procedurais,Certo/Errado,QConcursos,https://www.qconcursos.com/questoes-de-concursos/questoes/7f242095-a2,TI-BD-003-24 — extensibilidade PostgreSQL,real localizada,Item correto em essência: PostgreSQL admite rotinas em linguagens procedurais instaladas; PL/pgSQL e PL/Python são exemplos. A disponibilidade de PL/Python depende da linguagem/extensão estar instalada.,sim — referência comentada na unidade TI-BD-003-24 e sincronizada no QB-TI-BD-003,Certo. PostgreSQL permite criar funções e procedimentos em linguagens procedurais disponíveis no servidor. PL/pgSQL é a linguagem procedural nativa mais comum; PL/Python é outra possibilidade quando instalada. A pegadinha é confundir capacidade específica do PostgreSQL com SQL padrão universal.,Auditoria 23/09/2026: questão e identificação conferidas; explicação validada com SRC-PG18-PL-024; integrada à unidade 24.
94,QREF-QUAD-057,Quadrix,2018,CRQ 4ª Região-SP,Analista de Sistemas - Programação,Q1297222,SQL Server; NULL; sintaxe IS NULL x ISNULL(),Certo/Errado,QConcursos,https://www.qconcursos.com/questoes-de-concursos/questoes?discipline_ids%5B%5D=96&page=462,TI-BD-003-24 — diferença de sintaxe e função ISNULL,real localizada,"O acervo indexado registra o item com grafia visual semelhante a isNULL, mas o conteúdo técnico deve ser lido como o predicado IS NULL. Não confundir com a função T-SQL ISNULL(expressão, substituição).",sim — referência comentada na unidade TI-BD-003-24 e sincronizada no QB-TI-BD-003,"Gabarito indicado no acervo público consultado: Certo. Em Transact-SQL, o teste de nulidade é escrito com o predicado IS NULL. A função ISNULL recebe argumentos e tem outra finalidade: substituir um valor NULL. A indexação pública da questão apresenta perda de espaço na expressão; isso não deve ser ensinado como sintaxe da função ISNULL.","Auditoria 23/09/2026: gabarito público registrado como Certo; distinção técnica conferida em SRC-MS-ISNULL-PRED-024 e SRC-MS-ISNULL-FUNC-024. O PDF de gabarito da prova não pôde ser lido diretamente nesta passagem, por isso a observação de origem foi preservada."
95,BUSCA-QUAD-DIALECT-001,Quadrix,2026,Busca temática,TI-BD-003-24 — diferenças de dialeto,LIMIT / FETCH / RETURNING / OUTPUT / CONCAT / concatenação,Nenhuma questão Quadrix específica localizada nos resultados públicos indexados consultados para essas construções,Busca negativa,Pesquisa web,Buscas por Quadrix + LIMIT + FETCH + RETURNING + OUTPUT + CONCAT,Autorizar autorais Quadrix apenas para essas lacunas,registrado,"TOP WITH TIES, tipos e funções PostgreSQL e NULL SQL Server possuem questões reais.",,,
96,BUSCA-INDEPAC-SQL-24,INDEPAC,2026,Busca temática,TI-BD-003-24 — diferenças de dialeto,PostgreSQL / SQL Server / LIMIT / TOP / FETCH / RETURNING / OUTPUT / CONCAT,Nenhuma questão literal INDEPAC específica localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web + acervo público INDEPAC,Buscas por INDEPAC + PostgreSQL + SQL Server + TOP + LIMIT + RETURNING,Autorizar questões autorais INDEPAC de 4 alternativas,registrado,"Se questão real for localizada futuramente, ela passa a ter prioridade.",,,
97,QREF-QUAD-DISC-001,Quadrix,2012,DATAPREV,Analista de Tecnologia da Informação - Perfil Banco de Dados,Discursiva real,Oracle; estrutura física x lógica; componentes de armazenamento,Discursiva 15–30 linhas,Prova anterior,https://www.estudegratis.com.br/images/provas/23916-quadrix-2012-dataprev-analista-de-tecnologia-da-informacao-banco-de-dados-prova.pdf,TI-BD-003-27 — treino discursivo real,real localizada,Questão real de banco de dados. Usar enunciado resumido/trecho curto e fonte integral; elaborar espelho didático próprio.,,,
98,QREF-QUAD-DISC-002,Quadrix,2022,CFO,Analista de Desenvolvimento de Sistemas de Informação,Discursiva real,Gerenciamento de banco de dados Oracle; esquema x usuário; índices; banco x instância,Discursiva até 30 linhas,Prova anterior,https://arquivos.qconcursos.com/prova/arquivo_prova/89039/quadrix-2022-cfo-analista-de-desenvolvimento-de-sistemas-e-informacao-prova.pdf,TI-BD-003-27 — treino discursivo real,real localizada,Questão real altamente aderente a banco de dados; três aspectos obrigatórios.,,,
99,QREF-QUAD-DISC-003,Quadrix,2023,CREA-GO,Analista de Área - T.I.,Discursiva real,PostgreSQL; CREATE DATABASE; parâmetros; tablespace; esquema; tipos de dados,Discursiva 20–30 linhas,Prova anterior / página oficial Quadrix,https://quadrix.org.br/informacoes/1099/,TI-BD-003-27 — treino discursivo real,real localizada,Prova oficial Quadrix confirma aplicação e padrão de resposta; conteúdo da questão localizado em cópia pública indexada.,,,
100,BUSCA-INDEPAC-DISC-TI-001,INDEPAC,2026,Busca temática,TI / SQL / questão teórico-prática,SQL; banco de dados; informática; estudo de caso,Nenhuma questão teórico-prática anterior de TI/SQL da INDEPAC foi localizada publicamente nas buscas realizadas,Busca negativa,Pesquisa web + acervo público INDEPAC,Buscas por INDEPAC + informática + prova dissertativa + questão teórico-prática,Autorizar estudos de caso SQL autorais no padrão INDEPAC,registrado,"Há diversos editais INDEPAC confirmando formato teórico-prático, mas não caderno de TI/SQL localizado.",,,
101,QREF-INDEPAC-DISC-FORMAT-001,INDEPAC,2023,Município de Pedro de Toledo-SP,Procurador Jurídico Assistente,Edital / formato real,Uma questão teórico-prática sobre conteúdo do cargo,Dissertativa,Edital oficial / prefeitura,https://www.pedrodetoledo.sp.gov.br/site/public/publicacoes/noticia/concurso-publico-n-001-2023,TI-BD-003-27 — calibração de formato INDEPAC,formato verificado,Usar apenas para padrão de formulação/correção; não como conteúdo de TI.,,,
102,QREF-INDEPAC-DISC-FORMAT-002,INDEPAC,2023,Cajamar-SP,Diretor de Escola,Espelho de resposta real,Questões teórico-práticas com espelho de resposta,Dissertativa 10–15 linhas por questão,INDEPAC oficial,https://institutoindepac.org.br/anexos/4216-4UK.pdf,TI-BD-003-27 — calibração de espelho INDEPAC,formato verificado,Espelho real confirma abordagem teórico-prática e resposta esperada estruturada; conteúdo não é TI.,,,
,ID_SUBTEMA,Tema,Questão real Quadrix,Questão real INDEPAC,Situação,Explicação própria,Leitura Edge,Ação necessária,Status auditoria
0,TI-BD-003-01,Fundamentos de SQL,Q4059503 — SELECT e classificação DDL/DML,Nenhuma questão SQL literal localizada no acervo público consultado,Real Quadrix localizada; INDEPAC não localizada,concluída,concluída,Questão real Quadrix + busca INDEPAC documentada + fallback autoral quando necessário + explicação + revisão de leitura concluídos.,concluído
1,TI-BD-003-02,SELECT e expressões,Q4219821; Q1297223,Nenhuma questão SQL literal localizada,Real Quadrix localizada,concluída,concluída,Questão real Quadrix + busca INDEPAC documentada + fallback autoral quando necessário + explicação + revisão de leitura concluídos.,concluído
2,TI-BD-003-03,WHERE e operadores,Q824812; Q1083204,Nenhuma questão SQL literal localizada,Real Quadrix localizada,concluída,concluída,Questão real Quadrix + busca INDEPAC documentada + fallback autoral quando necessário + explicação + revisão de leitura concluídos.,concluído
3,TI-BD-003-04,Predicados e NULL,Q699619 (LIKE); Q605074 (BETWEEN); Q1710548 (LIKE),Nenhuma questão SQL literal localizada,Cobertura real parcial; NULL específico não localizado,concluída,concluída,Questão real Quadrix + busca INDEPAC documentada + fallback autoral quando necessário + explicação + revisão de leitura concluídos.,concluído
4,TI-BD-003-05,DISTINCT e ORDER BY,Q2348242; Q1297223; Q3438180,Nenhuma questão SQL literal localizada,Real Quadrix localizada,concluída,concluída,Questão real Quadrix + busca INDEPAC documentada + fallback autoral quando necessário + explicação + revisão de leitura concluídos.,concluído
5,TI-BD-003-06,Funções escalares,"Q3504799 é relacionada a funções, mas não cobre o núcleo escalar completo",Nenhuma questão SQL literal localizada,Cobertura real insuficiente,concluída,concluída,Questão real Quadrix + busca INDEPAC documentada + fallback autoral quando necessário + explicação + revisão de leitura concluídos.,concluído
6,TI-BD-003-07,Agregações,Q1083412; Q3812664,Nenhuma questão SQL literal localizada,Real Quadrix localizada,concluída,concluída,Questão real Quadrix + busca INDEPAC documentada + fallback autoral quando necessário + explicação + revisão de leitura concluídos.,concluído
7,TI-BD-003-08,GROUP BY e HAVING,Q3812664; Q824809; Q3438180,Nenhuma questão SQL literal localizada,Real Quadrix localizada,concluída,concluída,Questão real Quadrix + busca INDEPAC documentada + fallback autoral quando necessário + explicação + revisão de leitura concluídos.,concluído
8,TI-BD-003-09,JOINs fundamentais,Q959626; Q824811; Q1083204,Nenhuma questão SQL literal localizada,Real Quadrix localizada,concluída,concluída,Questão real Quadrix + busca INDEPAC documentada + fallback autoral quando necessário + explicação + revisão de leitura concluídos.,concluído
9,TI-BD-003-10,JOINs avançados,Q959626; 4211658 (CREF-11) — LEFT JOIN e anti-join,Nenhuma questão SQL literal localizada,Cobertura real parcial,concluída,concluída,Questão real Quadrix + busca INDEPAC documentada + fallback autoral quando necessário + explicação + revisão de leitura concluídos.,concluído
10,TI-BD-003-11,Subconsultas,Q975533; Q975532,Nenhuma questão SQL literal localizada,Real Quadrix localizada; INDEPAC negativa documentada,concluída,concluída,Questão real Quadrix + busca INDEPAC + autoral INDEPAC + explicação + revisão de leitura concluídos.,concluído
11,TI-BD-003-12,"EXISTS, IN, ANY/ALL",Q3101991; 4211659 (CREF-11),Nenhuma questão SQL literal localizada,EXISTS e NOT IN reais; ANY/ALL com busca Quadrix negativa; INDEPAC negativa,concluída,concluída,Questões reais + buscas negativas específicas + complementos autorais + explicações concluídos.,concluído
12,TI-BD-003-13,Operações de conjunto,Q825051 — UNION x UNION ALL,Nenhuma questão SQL literal localizada,Real Quadrix localizada; INDEPAC negativa documentada,concluída,concluída,Questão real + autoral INDEPAC + explicação + revisão de leitura concluídos.,concluído
13,TI-BD-003-14,CTEs — WITH,Q1944080 — WITH RECURSIVE,Nenhuma questão SQL literal localizada,Real Quadrix localizada; INDEPAC negativa documentada,concluída,concluída,Questão real Quadrix + autoral INDEPAC + explicação + revisão de leitura concluídos.,concluído
14,TI-BD-003-15,Funções de janela,Nenhuma questão Quadrix específica localizada,Nenhuma questão INDEPAC específica localizada,Buscas negativas documentadas nas duas bancas,concluída por autorais identificadas,concluída,Autorais Quadrix e INDEPAC mantidas somente após buscas negativas; revisão de leitura concluída.,concluído
15,TI-BD-003-16,INSERT,Q825040; Q2551857; Q3438176,Nenhuma questão SQL literal localizada,Real Quadrix localizada; INDEPAC negativa documentada,concluída,concluída,Questões reais + BUSCA-INDEPAC-SQL-16 + fallback autoral de quatro alternativas + explicações revisados.,concluído
16,TI-BD-003-17,UPDATE,Q2551858; Q2509343,Nenhuma questão SQL literal localizada,Real Quadrix localizada; INDEPAC negativa documentada,concluída,concluída,Questões reais + BUSCA-INDEPAC-SQL-17 + fallback autoral + revisão de dialetos e leitura concluídos.,concluído
17,TI-BD-003-18,DELETE,Q2551859; Q3438179,Nenhuma questão SQL literal localizada,Real Quadrix localizada; INDEPAC negativa documentada,concluída,concluída,Questões reais + BUSCA-INDEPAC-SQL-18 + fallback autoral + distinção DELETE/TRUNCATE/DROP revisados.,concluído
18,TI-BD-003-19,MERGE e upsert,Q3274778 — MERGE Oracle,Nenhuma questão SQL literal localizada,Real Quadrix para MERGE; lacunas de upsert documentadas,concluída,concluída,Q3274778 + BUSCA-QUAD-UPSERT-001 + BUSCA-INDEPAC-SQL-19 + fallbacks autorais e diferenças de dialeto concluídos.,concluído
19,TI-BD-003-20,DML e transações,Q509895; Q3438123,Nenhuma questão SQL literal localizada,Reais para ACID/transações; SAVEPOINT/autocommit com busca negativa,concluída,concluída,Questões reais + BUSCA-QUAD-SAVEPOINT-001 + BUSCA-INDEPAC-SQL-20 + fallback autoral revisados.,concluído
20,TI-BD-003-21,Restrições e efeitos na manipulação,Q1743360; Q1743361; Q1104520; Q3469752; Q1787593; Q823702; Q823705; Q1083415,Nenhuma questão SQL literal localizada,Cobertura real ampla; lacunas específicas documentadas,concluída,concluída,Questões reais + BUSCA-QUAD-DEFAULT-001 + BUSCA-INDEPAC-SQL-21 + fallbacks autorais revisados.,concluído
21,TI-BD-003-22,Semântica de resultados,"Q605068; Q4300118; reutilizadas Q959626, 4211659, Q3812664, Q3101991 e Q825051",Nenhuma questão SQL literal localizada,Cobertura real e reutilização documentadas,concluída,concluída,"Cardinalidade, duplicidades, NULL, produto cartesiano e previsão de resultados auditados; BUSCA-INDEPAC-SQL-22 registrada.",concluído
22,TI-BD-003-23,Ordem lógica e otimização,Q4059500; Q4059502; Q3183816; Q3183747; Q3535940,Nenhuma questão SQL literal localizada,Cobertura real Quadrix concluída; INDEPAC negativa,concluída,concluída,"Ordem lógica, plano físico, índices, estatísticas e EXPLAIN auditados; reutilização Q4059502 consolidada em QREF-QUAD-007.",concluído
23,TI-BD-003-24,Diferenças de dialeto,Q3761269; Q1981857; Q2515024; Q3640726; Q1297222,Nenhuma questão SQL literal localizada,Cobertura real ampliada; buscas negativas para construções sem questão específica,concluída,concluída,Questões reais integradas; Q1297222 corrigida para gabarito público Certo com distinção IS NULL x ISNULL; novas fontes oficiais registradas; BUSCA-INDEPAC-SQL-24 mantida.,concluído
24,TI-BD-003-25,Análise de consultas,"Q1909606; Q1909607; Q1909608; Q1909609; reutilizações de JOIN, agregação, EXISTS e DML",Nenhuma questão SQL literal localizada,Série real Quadrix integrada; INDEPAC negativa,concluída,concluída,Leitura passo a passo e previsão de consultas auditadas; BUSCA-INDEPAC-SQL-25 e fallback autoral concluídos.,concluído
25,TI-BD-003-26,Banco de questões,59 referências reais Quadrix únicas; 288 questões autorais comentadas,BUSCA-INDEPAC-SQL-26 ampla negativa,Auditoria estrutural final corrigida,concluída,concluída,"Duplicações Q4059502, Q3761269 e Q1981857 removidas; IDs conflitantes Q3640726/Q1297222 corrigidos; 0 IDs autorais duplicados.",concluído
26,TI-BD-003-27,Treino discursivo/prático,Discursivas reais DATAPREV 2012; CFO 2022; CREA-GO 2023,Nenhuma discursiva TI/SQL literal localizada na busca específica,Treino real Quadrix + casos autorais INDEPAC após busca negativa,concluída,concluída,Três discursivas reais com espelhos didáticos; BUSCA-INDEPAC-DISC-TI-001 registrada; mínimo de propostas práticas atendido.,concluído
27,TI-BD-003-28,Revisão final do tema,Revisão cruzada das 59 referências reais Quadrix únicas,Buscas negativas INDEPAC preservadas por subtema,SQL 28/28 concluído após auditoria corretiva final,concluída,concluída,"Lacunas, repetições, fontes, mídia, leitura Edge, cobertura dos editais e bancos de questões revisados; QB sincronizado 59/59.",concluído

